Outlet ID,Brand Name,Sales Value,DATE
Outlet 1188,Brand 2,292.905,28-Apr-18
Outlet 1188,Brand 2,585.81,28-Apr-18
Outlet 1188,Brand 10,2893.392,28-Apr-18
Outlet 1188,Brand 9,358.6176,28-Apr-18
Outlet 1188,Brand 9,1263.9912,28-Apr-18
Outlet 1188,Brand 9,1386.2472,28-Apr-18
Outlet 1189,Brand 7,658.7108,14-Apr-18
Outlet 1189,Brand 2,179.422,14-Apr-18
Outlet 1189,Brand 2,362.4664,14-Apr-18
Outlet 1189,Brand 2,1004.1972,14-Apr-18
Outlet 1189,Brand 10,2893.392,14-Apr-18
Outlet 1189,Brand 9,1025.7618,14-Apr-18
Outlet 1189,Brand 9,1386.2472,14-Apr-18
Outlet 1190,Brand 6,183.101,7-Apr-18
Outlet 1190,Brand 6,553.3216,7-Apr-18
Outlet 1190,Brand 7,329.3554,7-Apr-18
Outlet 1190,Brand 8,2689.632,7-Apr-18
Outlet 1191,Brand 6,366.202,21-Apr-18
Outlet 1191,Brand 6,553.3216,21-Apr-18
Outlet 1191,Brand 7,438.65,21-Apr-18
Outlet 1191,Brand 8,5379.264,21-Apr-18
Outlet 1191,Brand 1,791.3812,21-Apr-18
Outlet 1192,Brand 7,658.7108,28-Apr-18
Outlet 1192,Brand 2,179.422,28-Apr-18
Outlet 1192,Brand 2,983.0288,28-Apr-18
Outlet 1192,Brand 10,2893.392,28-Apr-18
Outlet 1192,Brand 9,1263.9912,28-Apr-18
Outlet 1192,Brand 9,1386.2472,28-Apr-18
Outlet 1193,Brand 8,1344.816,28-Apr-18
Outlet 1194,Brand 6,549.303,7-Apr-18
Outlet 1194,Brand 6,829.9824,7-Apr-18
Outlet 1194,Brand 7,329.3554,7-Apr-18
Outlet 1194,Brand 8,5379.264,7-Apr-18
Outlet 1194,Brand 1,467.6292,7-Apr-18
Outlet 1195,Brand 6,549.303,7-Apr-18
Outlet 1195,Brand 6,829.9824,7-Apr-18
Outlet 1195,Brand 7,329.3554,7-Apr-18
Outlet 1195,Brand 8,5379.264,7-Apr-18
Outlet 1195,Brand 1,395.6906,7-Apr-18
Outlet 1196,Brand 6,366.202,21-Apr-18
Outlet 1196,Brand 6,679.2,21-Apr-18
Outlet 1196,Brand 7,724.0272,21-Apr-18
Outlet 1196,Brand 8,5379.264,21-Apr-18
Outlet 1196,Brand 1,395.6906,21-Apr-18
Outlet 1197,Brand 2,585.81,14-Apr-18
Outlet 1197,Brand 2,724.9328,14-Apr-18
Outlet 1197,Brand 10,2893.392,14-Apr-18
Outlet 1197,Brand 9,537.9264,14-Apr-18
Outlet 1197,Brand 9,683.8412,14-Apr-18
Outlet 1197,Brand 9,1386.2472,14-Apr-18
Outlet 1198,Brand 8,1344.816,21-Apr-18
Outlet 1199,Brand 7,658.7108,14-Apr-18
Outlet 1199,Brand 2,724.9328,14-Apr-18
Outlet 1199,Brand 10,2893.392,14-Apr-18
Outlet 1199,Brand 9,1025.7618,14-Apr-18
Outlet 1199,Brand 9,1053.326,14-Apr-18
Outlet 1199,Brand 9,1386.2472,14-Apr-18
Outlet 1200,Brand 6,549.303,7-Apr-18
Outlet 1200,Brand 6,829.9824,7-Apr-18
Outlet 1200,Brand 7,329.3554,7-Apr-18
Outlet 1200,Brand 8,5379.264,7-Apr-18
Outlet 1200,Brand 1,467.6292,7-Apr-18
Outlet 1201,Brand 5,350.2408,27-Apr-18
Outlet 1201,Brand 1,1223.0128,13-Apr-18
Outlet 1201,Brand 1,1223.0128,27-Apr-18
Outlet 1201,Brand 2,179.422,13-Apr-18
Outlet 1201,Brand 2,179.422,27-Apr-18
Outlet 1201,Brand 2,585.81,27-Apr-18
Outlet 1201,Brand 2,1004.1972,13-Apr-18
Outlet 1202,Brand 9,631.9956,13-Apr-18
Outlet 1203,Brand 1,395.6906,13-Apr-18
Outlet 1203,Brand 9,421.3304,13-Apr-18
Outlet 1204,Brand 7,329.3554,6-Apr-18
Outlet 1204,Brand 9,924.1648,20-Apr-18
Outlet 1205,Brand 2,358.844,13-Apr-18
Outlet 1205,Brand 2,362.4664,13-Apr-18
Outlet 1206,Brand 1,611.5064,13-Apr-18
Outlet 1206,Brand 1,791.3812,13-Apr-18
Outlet 1206,Brand 2,179.422,13-Apr-18
Outlet 1206,Brand 2,292.905,13-Apr-18
Outlet 1207,Brand 1,611.5064,13-Apr-18
Outlet 1207,Brand 1,791.3812,13-Apr-18
Outlet 1207,Brand 2,292.905,13-Apr-18
Outlet 1207,Brand 2,724.9328,13-Apr-18
Outlet 1208,Brand 1,233.8146,6-Apr-18
Outlet 1208,Brand 1,1223.0128,20-Apr-18
Outlet 1208,Brand 2,724.9328,20-Apr-18
Outlet 1208,Brand 3,450.1398,20-Apr-18
Outlet 1209,Brand 1,611.5064,6-Apr-18
Outlet 1210,Brand 2,724.9328,6-Apr-18
Outlet 1211,Brand 1,233.8146,6-Apr-18
Outlet 1212,Brand 1,395.6906,20-Apr-18
Outlet 1212,Brand 1,611.5064,20-Apr-18
Outlet 1212,Brand 2,358.844,20-Apr-18
Outlet 1212,Brand 2,724.9328,20-Apr-18
Outlet 1212,Brand 3,300.0932,20-Apr-18
Outlet 1213,Brand 1,395.6906,6-Apr-18
Outlet 1213,Brand 9,631.9956,20-Apr-18
Outlet 1214,Brand 6,549.303,27-Apr-18
Outlet 1214,Brand 6,732.404,20-Apr-18
Outlet 1214,Brand 7,724.0272,20-Apr-18
Outlet 1214,Brand 8,5379.264,20-Apr-18
Outlet 1214,Brand 1,611.5064,20-Apr-18
Outlet 1214,Brand 9,631.9956,27-Apr-18
Outlet 1215,Brand 6,829.9824,13-Apr-18
Outlet 1216,Brand 6,366.202,6-Apr-18
Outlet 1216,Brand 6,829.9824,6-Apr-18
Outlet 1216,Brand 7,329.3554,6-Apr-18
Outlet 1216,Brand 8,5379.264,6-Apr-18
Outlet 1216,Brand 1,233.8146,6-Apr-18
Outlet 1216,Brand 1,395.6906,6-Apr-18
Outlet 1217,Brand 7,658.7108,27-Apr-18
Outlet 1217,Brand 2,538.266,27-Apr-18
Outlet 1217,Brand 2,983.0288,27-Apr-18
Outlet 1217,Brand 10,2893.392,27-Apr-18
Outlet 1217,Brand 9,1053.326,27-Apr-18
Outlet 1217,Brand 9,1386.2472,27-Apr-18
Outlet 1218,Brand 6,183.101,6-Apr-18
Outlet 1218,Brand 6,276.6608,6-Apr-18
Outlet 1218,Brand 7,329.3554,6-Apr-18
Outlet 1218,Brand 8,2689.632,6-Apr-18
Outlet 1218,Brand 1,233.8146,6-Apr-18
Outlet 1219,Brand 6,366.202,6-Apr-18
Outlet 1219,Brand 6,553.3216,6-Apr-18
Outlet 1219,Brand 7,329.3554,6-Apr-18
Outlet 1219,Brand 8,5379.264,6-Apr-18
Outlet 1219,Brand 1,233.8146,6-Apr-18
Outlet 1219,Brand 1,611.5064,6-Apr-18
Outlet 1220,Brand 6,549.303,6-Apr-18
Outlet 1220,Brand 6,829.9824,6-Apr-18
Outlet 1220,Brand 7,329.3554,6-Apr-18
Outlet 1220,Brand 8,5379.264,6-Apr-18
Outlet 1220,Brand 1,395.6906,6-Apr-18
Outlet 1221,Brand 7,329.3554,27-Apr-18
Outlet 1221,Brand 2,184.0632,27-Apr-18
Outlet 1221,Brand 2,358.844,27-Apr-18
Outlet 1221,Brand 2,362.4664,27-Apr-18
Outlet 1221,Brand 10,1446.696,27-Apr-18
Outlet 1221,Brand 9,1053.326,27-Apr-18
Outlet 1222,Brand 6,549.303,6-Apr-18
Outlet 1222,Brand 6,829.9824,6-Apr-18
Outlet 1222,Brand 8,5379.264,6-Apr-18
Outlet 1222,Brand 1,611.5064,6-Apr-18
Outlet 1223,Brand 2,179.422,13-Apr-18
Outlet 1223,Brand 2,292.905,13-Apr-18
Outlet 1223,Brand 2,362.4664,13-Apr-18
Outlet 1223,Brand 2,502.0986,13-Apr-18
Outlet 1223,Brand 10,2893.392,13-Apr-18
Outlet 1223,Brand 9,1025.7618,13-Apr-18
Outlet 1223,Brand 9,1053.326,13-Apr-18
Outlet 1223,Brand 9,1155.206,13-Apr-18
Outlet 1224,Brand 9,537.9264,27-Apr-18
Outlet 1225,Brand 6,549.303,20-Apr-18
Outlet 1225,Brand 6,829.9824,6-Apr-18
Outlet 1225,Brand 6,829.9824,20-Apr-18
Outlet 1225,Brand 7,329.3554,6-Apr-18
Outlet 1225,Brand 7,362.0136,20-Apr-18
Outlet 1225,Brand 8,5379.264,6-Apr-18
Outlet 1225,Brand 8,5379.264,20-Apr-18
Outlet 1225,Brand 1,395.6906,6-Apr-18
Outlet 1225,Brand 1,467.6292,20-Apr-18
Outlet 1226,Brand 7,658.7108,13-Apr-18
Outlet 1226,Brand 2,292.905,13-Apr-18
Outlet 1226,Brand 2,358.844,13-Apr-18
Outlet 1226,Brand 2,724.9328,13-Apr-18
Outlet 1226,Brand 10,2893.392,13-Apr-18
Outlet 1226,Brand 9,1053.326,13-Apr-18
Outlet 1226,Brand 9,1386.2472,13-Apr-18
Outlet 1227,Brand 7,329.3554,13-Apr-18
Outlet 1227,Brand 7,362.0136,13-Apr-18
Outlet 1227,Brand 2,179.422,13-Apr-18
Outlet 1227,Brand 2,585.81,13-Apr-18
Outlet 1227,Brand 2,1004.1972,13-Apr-18
Outlet 1227,Brand 10,2893.392,13-Apr-18
Outlet 1227,Brand 9,631.9956,13-Apr-18
Outlet 1227,Brand 9,1386.2472,13-Apr-18
Outlet 1228,Brand 7,658.7108,27-Apr-18
Outlet 1228,Brand 2,292.905,27-Apr-18
Outlet 1228,Brand 2,362.4664,27-Apr-18
Outlet 1228,Brand 10,2893.392,27-Apr-18
Outlet 1228,Brand 9,358.6176,27-Apr-18
Outlet 1228,Brand 9,1263.9912,27-Apr-18
Outlet 1228,Brand 9,1386.2472,27-Apr-18
Outlet 1229,Brand 7,658.7108,13-Apr-18
Outlet 1229,Brand 2,585.81,13-Apr-18
Outlet 1229,Brand 10,1543.1424,13-Apr-18
Outlet 1229,Brand 9,358.6176,13-Apr-18
Outlet 1229,Brand 9,631.9956,13-Apr-18
Outlet 1230,Brand 6,553.3216,20-Apr-18
Outlet 1230,Brand 6,679.2,20-Apr-18
Outlet 1230,Brand 7,219.325,20-Apr-18
Outlet 1230,Brand 7,362.0136,20-Apr-18
Outlet 1230,Brand 5,350.2408,20-Apr-18
Outlet 1230,Brand 8,5379.264,20-Apr-18
Outlet 1231,Brand 2,179.422,13-Apr-18
Outlet 1231,Brand 2,585.81,13-Apr-18
Outlet 1231,Brand 10,1446.696,13-Apr-18
Outlet 1231,Brand 9,631.9956,13-Apr-18
Outlet 1231,Brand 9,924.1648,13-Apr-18
Outlet 1232,Brand 6,829.9824,6-Apr-18
Outlet 1232,Brand 7,329.3554,6-Apr-18
Outlet 1232,Brand 8,5379.264,6-Apr-18
Outlet 1232,Brand 1,395.6906,6-Apr-18
Outlet 1232,Brand 1,611.5064,6-Apr-18
Outlet 1233,Brand 6,1106.6432,20-Apr-18
Outlet 1233,Brand 7,362.0136,27-Apr-18
Outlet 1233,Brand 7,658.7108,20-Apr-18
Outlet 1233,Brand 5,350.2408,20-Apr-18
Outlet 1233,Brand 8,5379.264,20-Apr-18
Outlet 1233,Brand 2,292.905,27-Apr-18
Outlet 1233,Brand 10,1446.696,27-Apr-18
Outlet 1233,Brand 9,693.1236,27-Apr-18
Outlet 1233,Brand 9,1053.326,27-Apr-18
Outlet 1234,Brand 7,362.0136,27-Apr-18
Outlet 1234,Brand 2,292.905,27-Apr-18
Outlet 1234,Brand 10,1446.696,27-Apr-18
Outlet 1234,Brand 9,1386.2472,27-Apr-18
Outlet 1235,Brand 7,658.7108,13-Apr-18
Outlet 1235,Brand 2,292.905,13-Apr-18
Outlet 1235,Brand 2,358.844,13-Apr-18
Outlet 1235,Brand 2,724.9328,13-Apr-18
Outlet 1235,Brand 10,2893.392,13-Apr-18
Outlet 1235,Brand 9,358.6176,20-Apr-18
Outlet 1235,Brand 9,421.3304,20-Apr-18
Outlet 1235,Brand 9,924.1648,13-Apr-18
Outlet 1235,Brand 9,1367.6824,13-Apr-18
Outlet 1236,Brand 6,366.202,20-Apr-18
Outlet 1236,Brand 6,829.9824,20-Apr-18
Outlet 1236,Brand 7,329.3554,20-Apr-18
Outlet 1236,Brand 8,5379.264,20-Apr-18
Outlet 1236,Brand 1,233.8146,20-Apr-18
Outlet 1236,Brand 1,395.6906,20-Apr-18
Outlet 1237,Brand 2,724.9328,20-Apr-18
Outlet 1238,Brand 6,549.303,27-Apr-18
Outlet 1238,Brand 7,329.3554,13-Apr-18
Outlet 1238,Brand 2,179.422,13-Apr-18
Outlet 1238,Brand 2,724.9328,13-Apr-18
Outlet 1238,Brand 10,1446.696,13-Apr-18
Outlet 1238,Brand 9,631.9956,27-Apr-18
Outlet 1238,Brand 9,1053.326,13-Apr-18
Outlet 1239,Brand 6,183.101,20-Apr-18
Outlet 1239,Brand 6,829.9824,20-Apr-18
Outlet 1239,Brand 7,438.65,20-Apr-18
Outlet 1239,Brand 5,350.2408,20-Apr-18
Outlet 1239,Brand 8,5379.264,20-Apr-18
Outlet 1239,Brand 1,395.6906,20-Apr-18
Outlet 1240,Brand 6,183.101,20-Apr-18
Outlet 1240,Brand 6,829.9824,20-Apr-18
Outlet 1240,Brand 7,362.0136,20-Apr-18
Outlet 1240,Brand 8,5379.264,20-Apr-18
Outlet 1240,Brand 1,233.8146,20-Apr-18
Outlet 1240,Brand 1,395.6906,20-Apr-18
Outlet 1241,Brand 6,549.303,20-Apr-18
Outlet 1241,Brand 6,829.9824,20-Apr-18
Outlet 1241,Brand 7,438.65,20-Apr-18
Outlet 1241,Brand 5,350.2408,20-Apr-18
Outlet 1241,Brand 8,5379.264,20-Apr-18
Outlet 1242,Brand 9,631.9956,9-Apr-18
Outlet 1243,Brand 9,421.3304,9-Apr-18
Outlet 1244,Brand 2,724.9328,9-Apr-18
Outlet 1245,Brand 1,791.3812,23-Apr-18
Outlet 1245,Brand 2,491.5144,23-Apr-18
Outlet 1245,Brand 2,585.81,23-Apr-18
Outlet 1246,Brand 1,611.5064,23-Apr-18
Outlet 1246,Brand 2,292.905,23-Apr-18
Outlet 1246,Brand 2,358.844,23-Apr-18
Outlet 1246,Brand 2,724.9328,23-Apr-18
Outlet 1247,Brand 1,611.5064,9-Apr-18
Outlet 1247,Brand 2,1087.3992,9-Apr-18
Outlet 1248,Brand 1,611.5064,23-Apr-18
Outlet 1248,Brand 2,179.422,23-Apr-18
Outlet 1248,Brand 2,362.4664,23-Apr-18
Outlet 1248,Brand 2,502.0986,23-Apr-18
Outlet 1249,Brand 5,350.2408,23-Apr-18
Outlet 1249,Brand 1,611.5064,23-Apr-18
Outlet 1249,Brand 1,791.3812,23-Apr-18
Outlet 1249,Brand 2,538.266,23-Apr-18
Outlet 1249,Brand 3,150.0466,23-Apr-18
Outlet 1250,Brand 1,233.8146,23-Apr-18
Outlet 1250,Brand 3,300.0932,23-Apr-18
Outlet 1250,Brand 9,421.3304,9-Apr-18
Outlet 1251,Brand 1,611.5064,9-Apr-18
Outlet 1251,Brand 2,502.0986,9-Apr-18
Outlet 1251,Brand 2,724.9328,9-Apr-18
Outlet 1252,Brand 1,395.6906,2-Apr-18
Outlet 1253,Brand 1,611.5064,16-Apr-18
Outlet 1253,Brand 2,585.81,16-Apr-18
Outlet 1253,Brand 2,724.9328,2-Apr-18
Outlet 1253,Brand 2,1087.3992,16-Apr-18
Outlet 1254,Brand 1,701.4438,16-Apr-18
Outlet 1254,Brand 1,791.3812,16-Apr-18
Outlet 1254,Brand 2,292.905,16-Apr-18
Outlet 1254,Brand 2,358.844,16-Apr-18
Outlet 1254,Brand 3,300.0932,16-Apr-18
Outlet 1255,Brand 1,233.8146,16-Apr-18
Outlet 1255,Brand 1,1223.0128,16-Apr-18
Outlet 1255,Brand 2,292.905,16-Apr-18
Outlet 1255,Brand 2,362.4664,16-Apr-18
Outlet 1255,Brand 2,368.1264,16-Apr-18
Outlet 1256,Brand 9,631.9956,16-Apr-18
Outlet 1257,Brand 1,395.6906,2-Apr-18
Outlet 1257,Brand 1,467.6292,2-Apr-18
Outlet 1257,Brand 1,791.3812,30-Apr-18
Outlet 1258,Brand 1,287.7544,16-Apr-18
Outlet 1258,Brand 1,1223.0128,16-Apr-18
Outlet 1258,Brand 2,292.905,16-Apr-18
Outlet 1258,Brand 2,724.9328,16-Apr-18
Outlet 1259,Brand 3,300.0932,16-Apr-18
Outlet 1259,Brand 9,421.3304,30-Apr-18
Outlet 1260,Brand 1,611.5064,30-Apr-18
Outlet 1260,Brand 2,184.0632,30-Apr-18
Outlet 1260,Brand 2,292.905,30-Apr-18
Outlet 1260,Brand 2,358.844,30-Apr-18
Outlet 1260,Brand 2,983.0288,30-Apr-18
Outlet 1261,Brand 1,395.6906,2-Apr-18
Outlet 1262,Brand 9,631.9956,16-Apr-18
Outlet 1263,Brand 2,362.4664,30-Apr-18
Outlet 1263,Brand 2,585.81,30-Apr-18
Outlet 1263,Brand 10,2893.392,23-Apr-18
Outlet 1263,Brand 10,2893.392,30-Apr-18
Outlet 1263,Brand 9,358.6176,23-Apr-18
Outlet 1263,Brand 9,1053.326,23-Apr-18
Outlet 1263,Brand 9,1263.9912,30-Apr-18
Outlet 1263,Brand 9,1386.2472,23-Apr-18
Outlet 1263,Brand 9,1386.2472,30-Apr-18
Outlet 1264,Brand 7,658.7108,9-Apr-18
Outlet 1264,Brand 2,292.905,9-Apr-18
Outlet 1264,Brand 2,1087.3992,9-Apr-18
Outlet 1264,Brand 10,2893.392,9-Apr-18
Outlet 1264,Brand 9,421.3304,9-Apr-18
Outlet 1264,Brand 9,924.1648,9-Apr-18
Outlet 1264,Brand 9,1025.7618,9-Apr-18
Outlet 1265,Brand 6,1383.304,2-Apr-18
Outlet 1265,Brand 1,395.6906,2-Apr-18
Outlet 1265,Brand 1,611.5064,2-Apr-18
Outlet 1265,Brand 10,1446.696,2-Apr-18
Outlet 1266,Brand 6,829.9824,2-Apr-18
Outlet 1266,Brand 7,329.3554,2-Apr-18
Outlet 1266,Brand 8,1344.816,23-Apr-18
Outlet 1266,Brand 1,395.6906,2-Apr-18
Outlet 1266,Brand 10,1446.696,2-Apr-18
Outlet 1266,Brand 9,631.9956,23-Apr-18
Outlet 1266,Brand 9,683.8412,2-Apr-18
Outlet 1267,Brand 6,366.202,16-Apr-18
Outlet 1267,Brand 6,553.3216,16-Apr-18
Outlet 1267,Brand 7,658.7108,16-Apr-18
Outlet 1267,Brand 8,5379.264,16-Apr-18
Outlet 1267,Brand 1,611.5064,16-Apr-18
Outlet 1268,Brand 6,549.303,2-Apr-18
Outlet 1268,Brand 6,829.9824,2-Apr-18
Outlet 1268,Brand 7,658.7108,2-Apr-18
Outlet 1268,Brand 1,611.5064,2-Apr-18
Outlet 1268,Brand 10,2893.392,2-Apr-18
Outlet 1268,Brand 9,683.8412,2-Apr-18
Outlet 1268,Brand 9,1155.206,2-Apr-18
Outlet 1269,Brand 9,693.1236,2-Apr-18
Outlet 1270,Brand 7,329.3554,9-Apr-18
Outlet 1270,Brand 2,292.905,9-Apr-18
Outlet 1270,Brand 2,585.81,9-Apr-18
Outlet 1270,Brand 10,1446.696,9-Apr-18
Outlet 1270,Brand 9,1053.326,9-Apr-18
Outlet 1271,Brand 6,366.202,2-Apr-18
Outlet 1271,Brand 6,553.3216,2-Apr-18
Outlet 1271,Brand 10,1446.696,2-Apr-18
Outlet 1271,Brand 9,683.8412,2-Apr-18
Outlet 1271,Brand 9,693.1236,2-Apr-18
Outlet 1272,Brand 2,585.81,30-Apr-18
Outlet 1272,Brand 2,724.9328,9-Apr-18
Outlet 1272,Brand 10,2893.392,9-Apr-18
Outlet 1272,Brand 10,2893.392,30-Apr-18
Outlet 1272,Brand 9,631.9956,9-Apr-18
Outlet 1272,Brand 9,1025.7618,9-Apr-18
Outlet 1272,Brand 9,1263.9912,30-Apr-18
Outlet 1272,Brand 9,1386.2472,9-Apr-18
Outlet 1272,Brand 9,1386.2472,30-Apr-18
Outlet 1273,Brand 6,549.303,2-Apr-18
Outlet 1273,Brand 6,829.9824,2-Apr-18
Outlet 1273,Brand 1,395.6906,2-Apr-18
Outlet 1273,Brand 2,724.9328,2-Apr-18
Outlet 1273,Brand 10,2893.392,2-Apr-18
Outlet 1273,Brand 9,693.1236,2-Apr-18
Outlet 1273,Brand 9,1025.7618,2-Apr-18
Outlet 1274,Brand 7,219.325,23-Apr-18
Outlet 1274,Brand 7,329.3554,23-Apr-18
Outlet 1274,Brand 2,179.422,23-Apr-18
Outlet 1274,Brand 2,362.4664,23-Apr-18
Outlet 1274,Brand 10,1446.696,23-Apr-18
Outlet 1274,Brand 9,924.1648,23-Apr-18
Outlet 1275,Brand 6,549.303,16-Apr-18
Outlet 1275,Brand 6,829.9824,16-Apr-18
Outlet 1275,Brand 7,362.0136,23-Apr-18
Outlet 1275,Brand 7,658.7108,16-Apr-18
Outlet 1275,Brand 8,1344.816,30-Apr-18
Outlet 1275,Brand 8,5379.264,16-Apr-18
Outlet 1275,Brand 2,292.905,23-Apr-18
Outlet 1275,Brand 10,1446.696,23-Apr-18
Outlet 1275,Brand 9,1263.9912,23-Apr-18
Outlet 1276,Brand 6,829.9824,2-Apr-18
Outlet 1277,Brand 6,553.3216,2-Apr-18
Outlet 1278,Brand 7,362.0136,23-Apr-18
Outlet 1278,Brand 2,292.905,23-Apr-18
Outlet 1278,Brand 10,1446.696,23-Apr-18
Outlet 1278,Brand 9,179.3088,23-Apr-18
Outlet 1278,Brand 9,1263.9912,23-Apr-18
Outlet 1279,Brand 2,724.9328,2-Apr-18
Outlet 1279,Brand 2,724.9328,30-Apr-18
Outlet 1279,Brand 10,1446.696,23-Apr-18
Outlet 1279,Brand 10,2893.392,2-Apr-18
Outlet 1279,Brand 10,2893.392,30-Apr-18
Outlet 1279,Brand 9,1263.9912,23-Apr-18
Outlet 1279,Brand 9,1263.9912,30-Apr-18
Outlet 1279,Brand 9,1367.6824,2-Apr-18
Outlet 1279,Brand 9,1386.2472,30-Apr-18
Outlet 1280,Brand 7,658.7108,9-Apr-18
Outlet 1280,Brand 2,362.4664,9-Apr-18
Outlet 1280,Brand 2,585.81,9-Apr-18
Outlet 1280,Brand 10,2893.392,9-Apr-18
Outlet 1280,Brand 9,1025.7618,9-Apr-18
Outlet 1280,Brand 9,1386.2472,9-Apr-18
Outlet 1281,Brand 7,658.7108,9-Apr-18
Outlet 1281,Brand 2,292.905,9-Apr-18
Outlet 1281,Brand 2,724.9328,9-Apr-18
Outlet 1281,Brand 10,2893.392,9-Apr-18
Outlet 1281,Brand 9,631.9956,9-Apr-18
Outlet 1281,Brand 9,1025.7618,9-Apr-18
Outlet 1281,Brand 9,1386.2472,9-Apr-18
Outlet 1282,Brand 6,549.303,16-Apr-18
Outlet 1282,Brand 6,829.9824,16-Apr-18
Outlet 1282,Brand 7,329.3554,2-Apr-18
Outlet 1282,Brand 7,329.3554,16-Apr-18
Outlet 1282,Brand 7,438.65,2-Apr-18
Outlet 1282,Brand 8,1344.816,23-Apr-18
Outlet 1282,Brand 8,5379.264,16-Apr-18
Outlet 1282,Brand 1,395.6906,16-Apr-18
Outlet 1283,Brand 6,679.2,16-Apr-18
Outlet 1283,Brand 6,829.9824,16-Apr-18
Outlet 1283,Brand 7,329.3554,16-Apr-18
Outlet 1283,Brand 8,5379.264,16-Apr-18
Outlet 1283,Brand 1,233.8146,16-Apr-18
Outlet 1284,Brand 6,154.0086,30-Apr-18
Outlet 1284,Brand 6,366.202,2-Apr-18
Outlet 1284,Brand 6,366.202,30-Apr-18
Outlet 1284,Brand 6,553.3216,2-Apr-18
Outlet 1284,Brand 10,1446.696,2-Apr-18
Outlet 1284,Brand 9,341.9206,2-Apr-18
Outlet 1284,Brand 9,421.3304,30-Apr-18
Outlet 1284,Brand 9,462.0824,2-Apr-18
Outlet 1285,Brand 6,549.303,16-Apr-18
Outlet 1285,Brand 7,329.3554,16-Apr-18
Outlet 1285,Brand 7,362.0136,16-Apr-18
Outlet 1285,Brand 8,5379.264,16-Apr-18
Outlet 1285,Brand 1,791.3812,16-Apr-18
Outlet 1286,Brand 6,549.303,8-Apr-18
Outlet 1286,Brand 6,1106.6432,8-Apr-18
Outlet 1286,Brand 7,988.0662,8-Apr-18
Outlet 1286,Brand 7,1086.0408,8-Apr-18
Outlet 1287,Brand 1,395.6906,12-Apr-18
Outlet 1288,Brand 1,1187.0718,12-Apr-18
Outlet 1288,Brand 1,1223.0128,12-Apr-18
Outlet 1289,Brand 1,395.6906,5-Apr-18
Outlet 1289,Brand 1,395.6906,19-Apr-18
Outlet 1290,Brand 1,395.6906,5-Apr-18
Outlet 1291,Brand 6,366.202,19-Apr-18
Outlet 1291,Brand 6,1106.6432,19-Apr-18
Outlet 1291,Brand 7,227.4188,19-Apr-18
Outlet 1291,Brand 7,362.0136,19-Apr-18
Outlet 1291,Brand 5,764.1,19-Apr-18
Outlet 1291,Brand 8,896.544,19-Apr-18
Outlet 1292,Brand 2,585.81,10-Apr-18
Outlet 1292,Brand 3,300.0932,10-Apr-18
Outlet 1292,Brand 9,842.6608,10-Apr-18
Outlet 1293,Brand 1,395.6906,24-Apr-18
Outlet 1293,Brand 2,292.905,24-Apr-18
Outlet 1293,Brand 2,585.81,10-Apr-18
Outlet 1293,Brand 3,300.0932,10-Apr-18
Outlet 1293,Brand 9,842.6608,10-Apr-18
Outlet 1293,Brand 9,1685.3216,24-Apr-18
Outlet 1294,Brand 1,233.8146,10-Apr-18
Outlet 1294,Brand 1,395.6906,10-Apr-18
Outlet 1294,Brand 2,292.905,24-Apr-18
Outlet 1294,Brand 2,585.81,10-Apr-18
Outlet 1294,Brand 9,1053.326,10-Apr-18
Outlet 1294,Brand 9,1685.3216,24-Apr-18
Outlet 1295,Brand 2,585.81,24-Apr-18
Outlet 1295,Brand 2,920.316,10-Apr-18
Outlet 1295,Brand 3,300.0932,10-Apr-18
Outlet 1295,Brand 9,1053.326,10-Apr-18
Outlet 1295,Brand 9,1685.3216,24-Apr-18
Outlet 1296,Brand 1,395.6906,24-Apr-18
Outlet 1296,Brand 2,292.905,24-Apr-18
Outlet 1296,Brand 9,1685.3216,24-Apr-18
Outlet 1297,Brand 1,395.6906,10-Apr-18
Outlet 1297,Brand 2,585.81,10-Apr-18
Outlet 1297,Brand 3,300.0932,10-Apr-18
Outlet 1297,Brand 9,1053.326,10-Apr-18
Outlet 1298,Brand 1,233.8146,17-Apr-18
Outlet 1298,Brand 2,92.0316,17-Apr-18
Outlet 1298,Brand 2,292.905,3-Apr-18
Outlet 1298,Brand 3,300.0932,17-Apr-18
Outlet 1298,Brand 9,210.6652,18-Apr-18
Outlet 1298,Brand 9,1685.3216,17-Apr-18
Outlet 1299,Brand 2,184.0632,3-Apr-18
Outlet 1299,Brand 2,292.905,3-Apr-18
Outlet 1300,Brand 1,467.6292,18-Apr-18
Outlet 1300,Brand 2,460.158,3-Apr-18
Outlet 1300,Brand 2,1104.3792,18-Apr-18
Outlet 1300,Brand 9,842.6608,18-Apr-18
Outlet 1301,Brand 2,184.0632,3-Apr-18
Outlet 1301,Brand 3,150.0466,3-Apr-18
Outlet 1302,Brand 2,184.0632,3-Apr-18
Outlet 1303,Brand 2,292.905,3-Apr-18
Outlet 1304,Brand 1,233.8146,17-Apr-18
Outlet 1304,Brand 2,292.905,3-Apr-18
Outlet 1304,Brand 2,585.81,17-Apr-18
Outlet 1304,Brand 3,450.1398,17-Apr-18
Outlet 1304,Brand 9,421.3304,17-Apr-18
Outlet 1305,Brand 2,292.905,10-Apr-18
Outlet 1305,Brand 3,150.0466,10-Apr-18
Outlet 1305,Brand 9,3159.978,10-Apr-18
